condition,coordinate_iqr_ratios,energy_distance,feature_set,generated_weight_effective_size,n_generated,n_original,original_weight_effective_size,painter_id,pipeline,population_variance_ratio,route,sample_variance_ratio,squared_iqr_sum_ratio,status,weighting
artist_free,"[1.7816168225604685, 1.0377828835760254, 1.324028607269739, 0.5387933002532063, 1.5519703786210082, 0.1524054073417919, 0.7256280905429269, 0.7169350835161301, 0.5919463045849732, 0.5006399953053225, 1.2139606658138111, 0.5795940381530748, 0.7336093451338068, 0.7435186758831797, 5.1569970253680975, 2.01236066110961, 0.3607455823581398, 0.4483538201281198, 2.0912848604423573, 0.43933307987411035, 0.5296709165588377, 0.8049008548588384, 0.8072468913862848, 0.5695445842377129, 0.7363449616577894, 0.8018911833103978, 0.771835906523429, 0.6487080514087282, 1.3209800550418231, 1.0591235188743993, 0.9865343080105353]",2.1075363539306533,all31,55.298630136986304,72,29,29.0,claude_monet,primary512,1.0163308000860887,flux_2_max,,1.0579992502962041,available,unambiguous
artist_free,"[1.7816168225604685, 1.0377828835760254, 1.324028607269739, 0.5387933002532063, 1.5519703786210082, 0.1524054073417919, 0.7256280905429269, 0.7169350835161301, 0.5919463045849732, 0.5006399953053225, 1.2139606658138111]",1.2392446613071981,color,55.298630136986304,72,29,29.0,claude_monet,primary512,0.6609477501954301,flux_2_max,,0.7412057663502506,available,unambiguous
artist_free,"[0.5795940381530748, 0.7336093451338068, 0.7435186758831797, 5.1569970253680975, 2.01236066110961, 0.3607455823581398, 0.4483538201281198, 2.0912848604423573]",1.4021302445277763,spatial,55.298630136986304,72,29,29.0,claude_monet,primary512,2.777247662524637,flux_2_max,,1.9030108753629353,available,unambiguous
artist_free,"[0.43933307987411035, 0.5296709165588377, 0.8049008548588384, 0.8072468913862848, 0.5695445842377129, 0.7363449616577894, 0.8018911833103978, 0.771835906523429, 0.6487080514087282, 1.3209800550418231, 1.0591235188743993, 0.9865343080105353]",0.9291860135995291,texture,55.298630136986304,72,29,29.0,claude_monet,primary512,0.37639127962925695,flux_2_max,,0.6255648677285504,available,unambiguous
artist_free,"[1.4148733485122647, 1.8486711276919876, 1.5599628837737072, 1.5261197046112003, 0.6028489250651627, 0.40288413404355355, 1.1817116187017545, 0.7235244225485385, 0.45847849776289284, 0.4993834973183064, 1.1615215081021386, 1.329291420831069, 1.2100961932787577, 0.6821842173531072, 1.1260275886810582, 0.6673652051917904, 0.5279519945149566, 0.9711386382488516, 1.791705210398979, 0.7260910682276142, 1.1111623539409818, 0.9269348453472155, 0.6930733976055904, 1.5108892605806081, 0.6189327064279707, 0.6527040255987692, 0.6819582517594845, 0.6719165303669267, 1.4054989042976793, 2.575196716116446, 9.891196542501206]",2.7588930740181503,all31,48.000000000000014,48,4,4.0,claude_monet,primary512,1.6767666289306968,flux_2_max,,0.9408260370565685,available,native1024
artist_free,"[1.4148733485122647, 1.8486711276919876, 1.5599628837737072, 1.5261197046112003, 0.6028489250651627, 0.40288413404355355, 1.1817116187017545, 0.7235244225485385, 0.45847849776289284, 0.4993834973183064, 1.1615215081021386]",2.675412449476925,color,48.000000000000014,48,4,4.0,claude_monet,primary512,0.8527945145615345,flux_2_max,,0.7720695200163163,available,native1024
artist_free,"[1.329291420831069, 1.2100961932787577, 0.6821842173531072, 1.1260275886810582, 0.6673652051917904, 0.5279519945149566, 0.9711386382488516, 1.791705210398979]",1.0196030304948023,spatial,48.000000000000014,48,4,4.0,claude_monet,primary512,2.178713284079541,flux_2_max,,1.0896196547409036,available,native1024
artist_free,"[0.7260910682276142, 1.1111623539409818, 0.9269348453472155, 0.6930733976055904, 1.5108892605806081, 0.6189327064279707, 0.6527040255987692, 0.6819582517594845, 0.6719165303669267, 1.4054989042976793, 2.575196716116446, 9.891196542501206]",1.171394354329132,texture,48.000000000000014,48,4,4.0,claude_monet,primary512,1.731461229391775,flux_2_max,,0.8336708361877082,available,native1024
artist_free,"[1.214215403165585, 1.0363884956982325, 1.0189387455619185, 0.5415765113291785, 1.6829461301473674, 0.1269622546370714, 0.670082222270101, 0.7120916886362347, 0.6038346967117043, 0.5070629950700913, 1.3408706763270892, 0.5795940381530748, 0.776184659809435, 0.7435186758831797, 5.149994152478878, 1.9952250431208352, 0.3846199828538492, 0.35514741753915247, 1.937266655229712, 0.4383606307311181, 0.5267078877098139, 0.6468970297946661, 0.7698372674897482, 0.4228575502593162, 0.6509197207242972, 0.9243377065714032, 0.7239740884194186, 0.6046181616127712, 1.1676224752950382, 1.1191170130488377, 0.8439914982233306]",1.98979433818032,all31,55.36102236421725,72,38,38.0,claude_monet,primary512,1.0706697404675867,flux_2_max,,0.9409921178172681,available,initial_only
artist_free,"[1.214215403165585, 1.0363884956982325, 1.0189387455619185, 0.5415765113291785, 1.6829461301473674, 0.1269622546370714, 0.670082222270101, 0.7120916886362347, 0.6038346967117043, 0.5070629950700913, 1.3408706763270892]",1.0685708868493524,color,55.36102236421725,72,38,38.0,claude_monet,primary512,0.6751818219224794,flux_2_max,,0.6732954834950999,available,initial_only
artist_free,"[0.5795940381530748, 0.776184659809435, 0.7435186758831797, 5.149994152478878, 1.9952250431208352, 0.3846199828538492, 0.35514741753915247, 1.937266655229712]",1.4908196528174562,spatial,55.36102236421725,72,38,38.0,claude_monet,primary512,2.9270973489879104,flux_2_max,,1.6853316771760964,available,initial_only
artist_free,"[0.4383606307311181, 0.5267078877098139, 0.6468970297946661, 0.7698372674897482, 0.4228575502593162, 0.6509197207242972, 0.9243377065714032, 0.7239740884194186, 0.6046181616127712, 1.1676224752950382, 1.1191170130488377, 0.8439914982233306]",0.809188316744077,texture,55.36102236421725,72,38,38.0,claude_monet,primary512,0.4038462245455483,flux_2_max,,0.5578708340538383,available,initial_only
named,"[0.6934439928387954, 0.46069980637821895, 0.8119532924597821, 0.4285596387280867, 1.1531374393063065, 0.1195630650816319, 0.49904614594797037, 0.6542761484901901, 0.5536486548662469, 0.5311462788431391, 0.5427099378167701, 0.42819197206497855, 0.6721591944427614, 0.6862725553649485, 2.2389244781576485, 1.319690613424735, 0.40365956231895544, 0.2884753179029714, 1.1790113235789326, 0.36878023840237356, 0.3743212892641087, 0.43533449292681314, 0.5809436201790492, 0.3137964204903582, 0.509997318708235, 0.5752474870888983, 0.4782339592465819, 0.5428177219648199, 0.6697013043789312, 0.753321978266244, 0.6438947827357324]",1.3651477085049102,all31,55.36102236421725,72,38,38.0,claude_monet,primary512,0.35416445144525543,flux_2_max,,0.3772153049851475,available,reference_content
named,"[0.6934439928387954, 0.46069980637821895, 0.8119532924597821, 0.4285596387280867, 1.1531374393063065, 0.1195630650816319, 0.49904614594797037, 0.6542761484901901, 0.5536486548662469, 0.5311462788431391, 0.5427099378167701]",1.1880021881637997,color,55.36102236421725,72,38,38.0,claude_monet,primary512,0.37864960907649453,flux_2_max,,0.31963033441655164,available,reference_content
named,"[0.42819197206497855, 0.6721591944427614, 0.6862725553649485, 2.2389244781576485, 1.319690613424735, 0.40365956231895544, 0.2884753179029714, 1.1790113235789326]",0.4353987131892545,spatial,55.36102236421725,72,38,38.0,claude_monet,primary512,0.7113429089159052,flux_2_max,,0.5753438583612412,available,reference_content
named,"[0.36878023840237356, 0.3743212892641087, 0.43533449292681314, 0.5809436201790492, 0.3137964204903582, 0.509997318708235, 0.5752474870888983, 0.4782339592465819, 0.5428177219648199, 0.6697013043789312, 0.753321978266244, 0.6438947827357324]",0.7915569406318157,texture,55.36102236421725,72,38,38.0,claude_monet,primary512,0.16939194043990805,flux_2_max,,0.2623003891097851,available,reference_content
named,"[0.6104154626598791, 0.5318122525256272, 0.7859314262447943, 0.4920847966850861, 1.1259195343367123, 0.0999223160196545, 0.4785969051104377, 0.5985942493272246, 0.5941602758138932, 0.5967551583223578, 0.6047235073179158, 0.48426763732241057, 0.6715228711640445, 0.6620452709374198, 1.7089586943272999, 1.2200548279983139, 0.3166757742620238, 0.25633173461314324, 0.9876168279971741, 0.34182248822464145, 0.32509640605890977, 0.45276445911492447, 0.6608936126527303, 0.30312038606040154, 0.48372583885271975, 0.5988614556034636, 0.43894735311870947, 0.44487397552303337, 0.5819778821862562, 0.6319965358650677, 0.5346989655088291]",1.2973415563407524,all31,72.0,72,38,38.0,claude_monet,primary512,0.31308437380102605,flux_2_max,,0.32200623531481753,available,collected
named,"[0.6104154626598791, 0.5318122525256272, 0.7859314262447943, 0.4920847966850861, 1.1259195343367123, 0.0999223160196545, 0.4785969051104377, 0.5985942493272246, 0.5941602758138932, 0.5967551583223578, 0.6047235073179158]",1.2376838049695893,color,72.0,72,38,38.0,claude_monet,primary512,0.33792201582734727,flux_2_max,,0.31766208744589897,available,collected
named,"[0.48426763732241057, 0.6715228711640445, 0.6620452709374198, 1.7089586943272999, 1.2200548279983139, 0.3166757742620238, 0.25633173461314324, 0.9876168279971741]",0.3232294706848733,spatial,72.0,72,38,38.0,claude_monet,primary512,0.5924094161508161,flux_2_max,,0.4375232126014736,available,collected
named,"[0.34182248822464145, 0.32509640605890977, 0.45276445911492447, 0.6608936126527303, 0.30312038606040154, 0.48372583885271975, 0.5988614556034636, 0.43894735311870947, 0.44487397552303337, 0.5819778821862562, 0.6319965358650677, 0.5346989655088291]",0.6878526956294304,texture,72.0,72,38,38.0,claude_monet,primary512,0.16539164886885052,flux_2_max,,0.22734761631552372,available,collected
named,"[0.7148389497987773, 0.4144709080349951, 0.6491316483574459, 0.48366568105520824, 1.0766201843875574, 0.10161404454404804, 0.4785969051104377, 0.5720809126877897, 0.5918126332472868, 0.5590666446575755, 0.6080192156707949, 0.6046780922557091, 0.6129980392469377, 0.7521659556197036, 1.6575463119437714, 1.155544302783943, 0.31211187580810185, 0.248645256649468, 1.4363704100802033, 0.43007629378807066, 0.32832449317222123, 0.48300574105717997, 0.724428159384093, 0.45969702632815107, 0.3951025907086308, 0.5988614556034636, 0.5838552955527644, 0.42918296270188605, 0.4949765757000518, 0.49948515731248155, 0.4551514802261531]",1.5109566621613517,all31,72.0,72,38,24.029339853300737,claude_monet,primary512,0.2743153848186431,flux_2_max,,0.3200652350575518,available,equal_content
named,"[0.7148389497987773, 0.4144709080349951, 0.6491316483574459, 0.48366568105520824, 1.0766201843875574, 0.10161404454404804, 0.4785969051104377, 0.5720809126877897, 0.5918126332472868, 0.5590666446575755, 0.6080192156707949]",1.215395862422191,color,72.0,72,38,24.029339853300737,claude_monet,primary512,0.3373123501663853,flux_2_max,,0.2949698597220806,available,equal_content
named,"[0.6046780922557091, 0.6129980392469377, 0.7521659556197036, 1.6575463119437714, 1.155544302783943, 0.31211187580810185, 0.248645256649468, 1.4363704100802033]",0.38593344720755507,spatial,72.0,72,38,24.029339853300737,claude_monet,primary512,0.6550459138040908,flux_2_max,,0.45672654014682984,available,equal_content
named,"[0.43007629378807066, 0.32832449317222123, 0.48300574105717997, 0.724428159384093, 0.45969702632815107, 0.3951025907086308, 0.5988614556034636, 0.5838552955527644, 0.42918296270188605, 0.4949765757000518, 0.49948515731248155, 0.4551514802261531]",0.9262313287975306,texture,72.0,72,38,24.029339853300737,claude_monet,primary512,0.12406266011236056,flux_2_max,,0.23195342472046288,available,equal_content
named,"[1.0174895491558988, 0.4669626345957221, 1.055067727737394, 0.42635723166597966, 1.0633941967741765, 0.12947885552594005, 0.5404141311945838, 0.6368613896247817, 0.5427483333952704, 0.5244182145646648, 0.4913438179291685, 0.42819197206497855, 0.6352898891120644, 0.6862725553649485, 2.1613627658211505, 1.3768191270654273, 0.37860332373452527, 0.36418401037707754, 1.2727460748031934, 0.36959833200304376, 0.37642705757472944, 0.5416644216430441, 0.6154975771279588, 0.42265072891299554, 0.5769282203831881, 0.49904475911631113, 0.5098499343688301, 0.5341351121562739, 0.7390411789665482, 0.7129379816084969, 0.7526430008536668]",1.4441482924556732,all31,55.298630136986304,72,29,29.0,claude_monet,primary512,0.3357397598472572,flux_2_max,,0.41499672824359585,available,unambiguous
named,"[1.0174895491558988, 0.4669626345957221, 1.055067727737394, 0.42635723166597966, 1.0633941967741765, 0.12947885552594005, 0.5404141311945838, 0.6368613896247817, 0.5427483333952704, 0.5244182145646648, 0.4913438179291685]",1.2849899552873865,color,55.298630136986304,72,29,29.0,claude_monet,primary512,0.37058464092697835,flux_2_max,,0.3493225329786608,available,unambiguous
named,"[0.42819197206497855, 0.6352898891120644, 0.6862725553649485, 2.1613627658211505, 1.3768191270654273, 0.37860332373452527, 0.36418401037707754, 1.2727460748031934]",0.4286999163586529,spatial,55.298630136986304,72,29,29.0,claude_monet,primary512,0.6732811990541,flux_2_max,,0.6303957331690254,available,unambiguous
named,"[0.36959833200304376, 0.37642705757472944, 0.5416644216430441, 0.6154975771279588, 0.42265072891299554, 0.5769282203831881, 0.49904475911631113, 0.5098499343688301, 0.5341351121562739, 0.7390411789665482, 0.7129379816084969, 0.7526430008536668]",0.8037183732270783,texture,55.298630136986304,72,29,29.0,claude_monet,primary512,0.15799548956005177,flux_2_max,,0.29032228304589774,available,unambiguous
named,"[0.9621963156182741, 0.7124364492717571, 1.1573423417499782, 1.523305119695735, 0.43572612015623163, 0.301473797603802, 0.8869960005790417, 0.5954544897533667, 0.5430390218649814, 0.48506585158936344, 0.3943999296085011, 0.8204177618535416, 1.0610793124811304, 0.6325440412598244, 0.4736112281367976, 0.4680177449379215, 0.39904135495724424, 0.7676748946172478, 0.8620465606662389, 0.5991479877469362, 0.8222437841578981, 0.6224015016313517, 0.5028079482525198, 0.9385222303556269, 0.5509648978402082, 0.40884247402037804, 0.4406096393150721, 0.5374337049058346, 0.8593446011928276, 1.6775256741854088, 6.453025819254737]",2.611511600824186,all31,48.000000000000014,48,4,4.0,claude_monet,primary512,0.5126903655116157,flux_2_max,,0.3495918616529758,available,native1024
named,"[0.9621963156182741, 0.7124364492717571, 1.1573423417499782, 1.523305119695735, 0.43572612015623163, 0.301473797603802, 0.8869960005790417, 0.5954544897533667, 0.5430390218649814, 0.48506585158936344, 0.3943999296085011]",2.483639236586682,color,48.000000000000014,48,4,4.0,claude_monet,primary512,0.4698855562840747,flux_2_max,,0.37134712851339147,available,native1024
named,"[0.8204177618535416, 1.0610793124811304, 0.6325440412598244, 0.4736112281367976, 0.4680177449379215, 0.39904135495724424, 0.7676748946172478, 0.8620465606662389]",1.2028867349403702,spatial,48.000000000000014,48,4,4.0,claude_monet,primary512,0.4607479971019838,flux_2_max,,0.3198748570210633,available,native1024
named,"[0.5991479877469362, 0.8222437841578981, 0.6224015016313517, 0.5028079482525198, 0.9385222303556269, 0.5509648978402082, 0.40884247402037804, 0.4406096393150721, 0.5374337049058346, 0.8593446011928276, 1.6775256741854088, 6.453025819254737]",0.7520822270262058,texture,48.000000000000014,48,4,4.0,claude_monet,primary512,0.7587053237377365,flux_2_max,,0.3856482735152715,available,native1024
named,"[0.6934439928387954, 0.46069980637821895, 0.8119532924597821, 0.4285596387280867, 1.1531374393063065, 0.1195630650816319, 0.49904614594797037, 0.6542761484901901, 0.5536486548662469, 0.5311462788431391, 0.5427099378167701, 0.42819197206497855, 0.6721591944427614, 0.6862725553649485, 2.2389244781576485, 1.319690613424735, 0.40365956231895544, 0.2884753179029714, 1.1790113235789326, 0.36878023840237356, 0.3743212892641087, 0.43533449292681314, 0.5809436201790492, 0.3137964204903582, 0.509997318708235, 0.5752474870888983, 0.4782339592465819, 0.5428177219648199, 0.6697013043789312, 0.753321978266244, 0.6438947827357324]",1.3651477085049102,all31,55.36102236421725,72,38,38.0,claude_monet,primary512,0.35416445144525543,flux_2_max,,0.3772153049851475,available,initial_only
named,"[0.6934439928387954, 0.46069980637821895, 0.8119532924597821, 0.4285596387280867, 1.1531374393063065, 0.1195630650816319, 0.49904614594797037, 0.6542761484901901, 0.5536486548662469, 0.5311462788431391, 0.5427099378167701]",1.1880021881637997,color,55.36102236421725,72,38,38.0,claude_monet,primary512,0.37864960907649453,flux_2_max,,0.31963033441655164,available,initial_only
